YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2023,6,7,6,SW,1398,TAIL098,ATL,ORD,974,974.0,58.0,11.0,984.0,183,,232.0,1805,1166.0,10.0,1166,1166.0,58.0,0,0,,36.0,6.0,42.0,17.0,29.0
2023,6,11,7,DL,1399,TAIL099,ATL,SFO,2062,2062.0,138.0,28.0,2072.0,80,85.0,100.0,1045,2169.0,,2169,2169.0,138.0,0,0,,35.0,18.0,15.0,54.0,12.0
2023,2,7,5,WN,1400,TAIL000,JFK,SFO,1456,1456.0,,26.0,1466.0,158,164.0,210.0,1847,1613.0,19.0,1613,1613.0,104.0,0,0,,0.0,4.0,19.0,65.0,34.0
2023,10,18,1,DL,1401,TAIL001,LAX,SFO,2039,,7.0,28.0,2049.0,172,80.0,92.0,2432,2215.0,5.0,2215,2215.0,,0,0,,7.0,9.0,44.0,34.0,20.0
2023,9,20,7,WN,1402,TAIL002,SFO,ORD,2088,,171.0,5.0,2098.0,72,171.0,80.0,210,2296.0,12.0,2296,2296.0,171.0,0,0,,20.0,13.0,52.0,78.0,18.0
2023,6,10,5,SW,1403,TAIL003,SFO,LAX,461,461.0,152.0,14.0,471.0,161,187.0,66.0,1433,,19.0,665,665.0,152.0,0,0,,28.0,10.0,86.0,78.0,15.0
2023,9,26,6,DL,1404,TAIL004,ORD,JFK,2048,2048.0,-15.0,7.0,2058.0,149,129.0,88.0,874,2159.0,6.0,2159,2159.0,-15.0,0,0,,43.0,,,38.0,15.0
2023,8,15,4,DL,1405,TAIL005,ORD,ATL,2160,2160.0,-12.0,9.0,2170.0,136,73.0,120.0,484,2362.0,10.0,2362,2362.0,-12.0,0,0,,59.0,,22.0,5.0,5.0
2023,12,28,2,WN,1406,TAIL006,JFK,LAX,413,413.0,167.0,,423.0,160,204.0,104.0,612,444.0,3.0,444,444.0,167.0,0,0,,37.0,18.0,65.0,24.0,25.0
2023,9,28,7,AA,1407,TAIL007,ATL,JFK,1517,1517.0,-17.0,9.0,1527.0,176,227.0,170.0,325,1703.0,15.0,1703,1703.0,-17.0,0,0,,56.0,6.0,85.0,57.0,5.0
2023,3,11,1,DL,1408,TAIL008,SFO,SFO,1824,1824.0,-18.0,8.0,1834.0,169,99.0,109.0,499,2023.0,14.0,2023,2023.0,-18.0,0,0,,19.0,4.0,19.0,2.0,30.0
2023,2,18,7,WN,1409,TAIL009,LAX,ORD,1285,1285.0,159.0,8.0,1295.0,200,218.0,198.0,1245,1410.0,18.0,1410,1410.0,159.0,0,0,,43.0,5.0,7.0,37.0,
2023,12,5,4,DL,1410,TAIL010,LAX,SFO,705,705.0,132.0,15.0,715.0,169,64.0,,936,800.0,14.0,800,800.0,,0,0,,,12.0,55.0,19.0,21.0
2023,5,16,5,AA,1411,TAIL011,ATL,LAX,1691,1691.0,53.0,27.0,1701.0,78,150.0,236.0,2398,1819.0,4.0,1819,1819.0,,0,0,,55.0,8.0,,,37.0
2023,9,11,4,UA,1412,TAIL012,SFO,JFK,1090,,,28.0,1100.0,125,237.0,222.0,2896,1174.0,14.0,1174,1174.0,,0,0,,7.0,0.0,49.0,,17.0
2023,6,26,5,SW,1413,TAIL013,JFK,LAX,1015,1015.0,121.0,14.0,1025.0,188,138.0,239.0,1319,1103.0,18.0,1103,1103.0,121.0,0,0,,2.0,16.0,0.0,,21.0
2023,5,4,4,UA,1414,TAIL014,ATL,ORD,96,96.0,155.0,21.0,106.0,198,180.0,,857,277.0,12.0,277,277.0,155.0,0,0,,24.0,,84.0,52.0,28.0
2023,6,8,5,WN,1415,TAIL015,ATL,ATL,1949,1949.0,,18.0,1959.0,89,159.0,,1030,2052.0,7.0,2052,2052.0,78.0,0,0,,39.0,8.0,60.0,10.0,15.0
2023,9,19,7,UA,1416,TAIL016,ORD,JFK,951,951.0,163.0,18.0,961.0,110,119.0,221.0,1006,1047.0,,1047,1047.0,163.0,0,0,,25.0,,77.0,6.0,27.0
2023,9,4,3,SW,1417,TAIL017,ATL,ATL,461,461.0,177.0,16.0,471.0,166,230.0,182.0,1540,629.0,2.0,629,629.0,177.0,0,0,,43.0,17.0,80.0,49.0,6.0
2023,6,21,4,SW,1418,TAIL018,SFO,JFK,567,567.0,137.0,15.0,577.0,89,233.0,,2072,691.0,17.0,691,,137.0,0,0,,4.0,3.0,7.0,23.0,11.0
2023,7,26,3,DL,1419,TAIL019,ORD,JFK,2299,2299.0,136.0,9.0,2309.0,190,85.0,189.0,335,2.0,13.0,2,2.0,136.0,0,0,,8.0,0.0,,2.0,12.0
2023,9,16,6,DL,1420,TAIL020,ATL,ORD,1801,1801.0,16.0,15.0,1811.0,201,225.0,,2452,1870.0,16.0,1870,1870.0,,0,0,,25.0,16.0,1.0,41.0,2.0
2023,1,12,5,DL,1421,TAIL021,JFK,SFO,2217,2217.0,80.0,21.0,2227.0,105,91.0,219.0,2259,2322.0,17.0,2322,2322.0,80.0,0,0,,10.0,15.0,73.0,65.0,30.0
2023,12,11,4,DL,1422,TAIL022,ORD,ATL,188,188.0,11.0,24.0,198.0,86,77.0,210.0,2209,283.0,6.0,283,,11.0,0,0,,3.0,3.0,53.0,58.0,29.0
2023,11,24,2,AA,1423,TAIL023,ORD,ATL,1869,1869.0,-5.0,10.0,1879.0,76,200.0,182.0,1527,2078.0,17.0,2078,2078.0,-5.0,0,0,,21.0,9.0,48.0,28.0,5.0
2023,10,9,2,SW,1424,TAIL024,ATL,JFK,1612,1612.0,-11.0,10.0,1622.0,101,133.0,105.0,1892,1689.0,14.0,1689,1689.0,,0,0,,,17.0,26.0,66.0,26.0
2023,11,28,6,UA,1425,TAIL025,LAX,SFO,2322,2322.0,,,2332.0,90,199.0,237.0,2651,54.0,19.0,54,54.0,84.0,0,0,,24.0,18.0,20.0,14.0,27.0
2023,8,5,2,SW,1426,TAIL026,LAX,JFK,828,828.0,46.0,,838.0,184,,233.0,1362,948.0,4.0,948,948.0,46.0,0,0,,14.0,5.0,16.0,21.0,27.0
2023,2,2,5,AA,1427,TAIL027,ORD,ATL,1736,1736.0,-9.0,6.0,1746.0,146,226.0,216.0,2510,1797.0,4.0,1797,1797.0,,0,0,,18.0,9.0,56.0,58.0,17.0
2023,2,9,1,DL,1428,TAIL028,ORD,JFK,2264,2264.0,-8.0,12.0,2274.0,118,120.0,185.0,2177,71.0,15.0,71,71.0,-8.0,0,0,,20.0,10.0,61.0,35.0,
2023,7,27,5,AA,1429,TAIL029,ATL,ORD,2259,2259.0,178.0,6.0,2269.0,93,69.0,207.0,475,54.0,19.0,54,54.0,178.0,0,0,,,18.0,9.0,64.0,3.0
2023,8,4,2,DL,1430,TAIL030,JFK,ORD,1969,1969.0,11.0,23.0,1979.0,137,102.0,119.0,1099,2194.0,15.0,2194,2194.0,11.0,0,0,,3.0,8.0,62.0,50.0,38.0
2023,7,2,1,DL,1431,TAIL031,ATL,SFO,208,208.0,129.0,5.0,218.0,182,217.0,197.0,1202,368.0,7.0,368,368.0,129.0,0,0,,23.0,7.0,2.0,55.0,31.0
2023,9,8,6,UA,1432,TAIL032,ORD,JFK,1471,1471.0,104.0,28.0,1481.0,183,64.0,132.0,2145,1599.0,10.0,1599,1599.0,104.0,0,0,,59.0,19.0,42.0,18.0,12.0
2023,4,28,7,UA,1433,TAIL033,ORD,JFK,8,8.0,151.0,,18.0,82,160.0,162.0,2005,226.0,2.0,226,226.0,151.0,0,0,,13.0,14.0,47.0,46.0,31.0
2023,3,19,6,SW,1434,TAIL034,SFO,ATL,125,125.0,32.0,22.0,135.0,212,203.0,166.0,1319,177.0,6.0,177,177.0,32.0,0,0,,56.0,14.0,27.0,76.0,11.0
2023,6,20,4,WN,1435,TAIL035,SFO,ORD,1949,1949.0,2.0,10.0,,209,95.0,222.0,2528,2093.0,3.0,2093,2093.0,2.0,0,0,,57.0,15.0,84.0,,34.0
2023,3,7,3,UA,1436,TAIL036,ATL,SFO,512,512.0,2.0,21.0,522.0,194,188.0,236.0,557,748.0,,748,748.0,2.0,0,0,,4.0,7.0,59.0,6.0,33.0
2023,2,25,3,SW,1437,TAIL037,ORD,LAX,190,190.0,73.0,28.0,200.0,181,138.0,,785,400.0,12.0,400,400.0,73.0,0,0,,40.0,14.0,45.0,16.0,
2023,1,4,5,WN,1438,TAIL038,LAX,JFK,889,889.0,80.0,15.0,899.0,210,230.0,161.0,2366,1071.0,5.0,1071,1071.0,80.0,0,0,,,0.0,37.0,13.0,28.0
2023,6,13,2,WN,1439,TAIL039,SFO,JFK,1656,1656.0,157.0,16.0,1666.0,89,230.0,228.0,1332,1819.0,17.0,1819,1819.0,157.0,0,0,,57.0,6.0,53.0,3.0,29.0
2023,11,15,3,SW,1440,TAIL040,ATL,LAX,620,620.0,41.0,25.0,630.0,67,81.0,167.0,423,689.0,3.0,689,689.0,41.0,0,0,,36.0,17.0,78.0,13.0,
2023,7,12,1,UA,1441,TAIL041,SFO,JFK,117,117.0,-14.0,7.0,127.0,92,111.0,233.0,829,,17.0,166,166.0,-14.0,0,0,,4.0,11.0,,66.0,
2023,2,1,7,UA,1442,TAIL042,JFK,JFK,2339,2339.0,11.0,24.0,,180,109.0,113.0,2240,29.0,9.0,29,29.0,,0,0,,26.0,11.0,55.0,17.0,17.0
2023,3,20,3,DL,1443,TAIL043,SFO,LAX,2072,,77.0,28.0,2082.0,164,123.0,61.0,1978,2238.0,7.0,2238,2238.0,77.0,1,0,,50.0,3.0,30.0,39.0,19.0
2023,5,16,5,DL,1444,TAIL044,LAX,SFO,1157,1157.0,156.0,24.0,,211,219.0,,2813,1347.0,6.0,1347,1347.0,156.0,0,0,,38.0,0.0,29.0,5.0,27.0
2023,1,4,7,WN,1445,TAIL045,LAX,ATL,1108,1108.0,16.0,19.0,1118.0,220,226.0,168.0,2757,1278.0,13.0,1278,1278.0,16.0,0,0,,32.0,4.0,15.0,26.0,10.0
2023,5,16,3,SW,1446,TAIL046,SFO,SFO,2105,,,18.0,2115.0,194,125.0,193.0,2396,2174.0,18.0,2174,2174.0,27.0,0,0,,2.0,10.0,33.0,14.0,1.0
2023,10,9,7,UA,1447,TAIL047,LAX,SFO,1395,1395.0,146.0,29.0,1405.0,83,87.0,236.0,292,1594.0,14.0,1594,1594.0,,0,0,,15.0,6.0,41.0,36.0,28.0
2023,3,24,3,WN,1448,TAIL048,ATL,JFK,1917,,61.0,11.0,1927.0,210,236.0,237.0,2156,1952.0,17.0,1952,1952.0,61.0,0,0,,11.0,1.0,75.0,47.0,5.0
2023,6,11,6,WN,1449,TAIL049,SFO,LAX,2092,2092.0,108.0,18.0,2102.0,127,173.0,165.0,1665,2202.0,18.0,2202,2202.0,,0,0,,26.0,11.0,68.0,34.0,8.0
2023,5,4,7,DL,1450,TAIL050,SFO,ATL,419,419.0,130.0,12.0,429.0,176,229.0,239.0,872,453.0,16.0,453,453.0,130.0,0,0,,15.0,0.0,17.0,23.0,4.0
2023,7,24,5,SW,1451,TAIL051,LAX,JFK,2212,2212.0,113.0,8.0,2222.0,127,171.0,220.0,410,,9.0,33,33.0,,0,0,,15.0,13.0,85.0,45.0,2.0
2023,12,7,7,UA,1452,TAIL052,LAX,LAX,127,127.0,179.0,16.0,137.0,194,222.0,235.0,1632,223.0,9.0,223,223.0,179.0,0,0,,46.0,5.0,47.0,27.0,2.0
2023,6,17,6,UA,1453,TAIL053,LAX,SFO,2176,2176.0,-10.0,18.0,2186.0,95,,138.0,767,,8.0,2272,2272.0,-10.0,0,0,,13.0,14.0,18.0,34.0,
2023,7,11,6,AA,1454,TAIL054,JFK,JFK,203,,109.0,,213.0,160,149.0,222.0,792,432.0,7.0,432,432.0,109.0,0,0,,6.0,1.0,71.0,19.0,14.0
2023,5,13,5,UA,1455,TAIL055,SFO,JFK,484,484.0,104.0,9.0,494.0,169,66.0,78.0,209,595.0,2.0,595,595.0,104.0,0,0,,58.0,6.0,64.0,5.0,21.0
2023,12,28,3,SW,1456,TAIL056,JFK,SFO,692,692.0,121.0,6.0,702.0,91,96.0,216.0,2235,763.0,10.0,763,763.0,121.0,0,0,,55.0,17.0,52.0,4.0,35.0
2023,1,13,4,AA,1457,TAIL057,SFO,SFO,476,476.0,89.0,18.0,,81,63.0,173.0,2428,619.0,14.0,619,619.0,,0,0,,19.0,12.0,5.0,23.0,
2023,7,11,2,WN,1458,TAIL058,LAX,JFK,784,,67.0,25.0,794.0,85,62.0,109.0,524,899.0,12.0,899,899.0,67.0,0,0,,5.0,13.0,23.0,44.0,34.0
2023,1,12,1,DL,1459,TAIL059,LAX,ORD,1481,1481.0,161.0,13.0,1491.0,227,215.0,197.0,1399,1614.0,,1614,1614.0,161.0,0,0,,8.0,14.0,45.0,17.0,14.0
2023,7,19,1,WN,1460,TAIL060,LAX,ATL,1521,,9.0,28.0,1531.0,234,159.0,100.0,2544,1679.0,16.0,1679,1679.0,9.0,0,0,,39.0,8.0,78.0,60.0,16.0
2023,1,20,3,WN,1461,TAIL061,SFO,ORD,1807,1807.0,149.0,26.0,1817.0,78,118.0,68.0,2241,1984.0,17.0,1984,1984.0,149.0,0,0,,20.0,18.0,79.0,52.0,
2023,4,16,2,SW,1462,TAIL062,SFO,JFK,2256,2256.0,35.0,28.0,2266.0,221,173.0,148.0,2999,5.0,10.0,5,5.0,35.0,0,0,,8.0,14.0,60.0,1.0,33.0
2023,1,14,4,SW,1463,TAIL063,SFO,ATL,827,827.0,162.0,14.0,837.0,151,143.0,196.0,1214,932.0,5.0,932,932.0,162.0,0,0,,35.0,5.0,57.0,8.0,3.0
2023,11,13,7,AA,1464,TAIL064,ATL,ORD,219,219.0,83.0,7.0,229.0,140,,88.0,2237,433.0,17.0,433,433.0,83.0,0,0,,28.0,18.0,,,12.0
2023,8,10,7,UA,1465,TAIL065,SFO,LAX,14,14.0,138.0,23.0,24.0,94,176.0,92.0,713,80.0,3.0,80,80.0,138.0,0,0,,2.0,15.0,45.0,30.0,29.0
2023,5,6,1,SW,1466,TAIL066,ORD,JFK,1218,1218.0,98.0,27.0,1228.0,76,69.0,202.0,1023,,9.0,1406,1406.0,98.0,0,0,,36.0,11.0,65.0,,36.0
2023,7,5,7,WN,1467,TAIL067,LAX,ORD,2278,2278.0,162.0,12.0,2288.0,221,177.0,,1878,23.0,10.0,23,23.0,,0,1,B,4.0,10.0,72.0,43.0,12.0
2023,3,10,5,SW,1468,TAIL068,ORD,SFO,1087,1087.0,139.0,16.0,1097.0,210,188.0,155.0,643,1207.0,6.0,1207,1207.0,139.0,0,0,,51.0,2.0,55.0,62.0,11.0
2023,9,22,1,DL,1469,TAIL069,ORD,ORD,1785,1785.0,13.0,23.0,1795.0,233,233.0,176.0,2325,1859.0,16.0,1859,1859.0,13.0,0,0,,50.0,4.0,56.0,39.0,4.0
2023,5,26,6,WN,1470,TAIL070,ORD,JFK,147,147.0,55.0,13.0,157.0,68,118.0,213.0,2841,272.0,2.0,272,272.0,55.0,0,0,,57.0,10.0,20.0,16.0,20.0
2023,8,13,1,WN,1471,TAIL071,SFO,SFO,1632,1632.0,36.0,10.0,1642.0,127,156.0,231.0,535,1712.0,11.0,1712,1712.0,36.0,0,0,,30.0,10.0,40.0,67.0,26.0
2023,5,14,7,DL,1472,TAIL072,ATL,ORD,864,864.0,-4.0,16.0,874.0,106,219.0,,2289,1006.0,2.0,1006,1006.0,,0,0,,25.0,14.0,82.0,57.0,24.0
2023,12,5,2,SW,1473,TAIL073,JFK,JFK,996,996.0,175.0,20.0,1006.0,135,144.0,62.0,1992,1058.0,16.0,1058,1058.0,175.0,0,0,,,7.0,77.0,31.0,
2023,7,18,3,AA,1474,TAIL074,ATL,JFK,2168,2168.0,11.0,12.0,2178.0,195,186.0,79.0,1759,2363.0,11.0,2363,2363.0,11.0,0,0,,59.0,6.0,84.0,62.0,10.0
2023,11,13,2,AA,1475,TAIL075,JFK,ORD,1738,1738.0,46.0,21.0,1748.0,176,162.0,168.0,988,1916.0,13.0,1916,1916.0,46.0,0,0,,8.0,13.0,68.0,9.0,10.0
2023,3,27,5,AA,1476,TAIL076,LAX,SFO,471,471.0,126.0,18.0,481.0,166,185.0,202.0,967,,7.0,524,524.0,126.0,0,0,,36.0,16.0,20.0,,39.0
2023,2,1,3,AA,1477,TAIL077,JFK,JFK,2268,2268.0,2.0,10.0,2278.0,228,72.0,205.0,1136,2327.0,15.0,2327,2327.0,2.0,0,0,,26.0,13.0,6.0,18.0,9.0
2023,3,19,2,DL,1478,TAIL078,ATL,LAX,452,452.0,76.0,19.0,462.0,101,184.0,,270,621.0,9.0,621,621.0,76.0,0,0,,52.0,,35.0,19.0,36.0
2023,12,23,7,WN,1479,TAIL079,ATL,JFK,1559,1559.0,9.0,25.0,1569.0,74,199.0,133.0,903,1654.0,18.0,1654,1654.0,,0,0,,7.0,4.0,55.0,32.0,32.0
2023,6,18,3,UA,1480,TAIL080,LAX,SFO,1942,1942.0,156.0,10.0,1952.0,185,198.0,69.0,1159,2123.0,2.0,2123,2123.0,156.0,0,0,,30.0,10.0,44.0,56.0,1.0
2023,2,25,2,DL,1481,TAIL081,LAX,SFO,573,573.0,130.0,11.0,,174,155.0,78.0,1710,740.0,,740,,,1,0,,38.0,1.0,59.0,69.0,8.0
2023,5,6,5,WN,1482,TAIL082,LAX,SFO,2248,2248.0,149.0,6.0,2258.0,231,88.0,145.0,1246,39.0,7.0,39,39.0,149.0,0,0,,,3.0,21.0,79.0,20.0
2023,3,13,6,WN,1483,TAIL083,ORD,JFK,1729,1729.0,82.0,,1739.0,99,,104.0,881,1805.0,2.0,1805,1805.0,82.0,0,0,,49.0,4.0,59.0,70.0,17.0
2023,11,28,6,AA,1484,TAIL084,ORD,LAX,1142,1142.0,87.0,18.0,1152.0,177,142.0,183.0,1494,,17.0,1208,1208.0,87.0,0,0,,34.0,9.0,17.0,22.0,34.0
2023,8,1,2,UA,1485,TAIL085,JFK,SFO,1050,1050.0,,7.0,1060.0,220,108.0,116.0,1072,1136.0,11.0,1136,,0.0,0,0,,,11.0,75.0,77.0,
2023,3,25,5,UA,1486,TAIL086,ORD,JFK,1208,1208.0,18.0,14.0,1218.0,163,87.0,238.0,1171,1275.0,7.0,1275,1275.0,18.0,0,0,,13.0,12.0,51.0,38.0,8.0
2023,5,23,4,DL,1487,TAIL087,LAX,ATL,1034,1034.0,172.0,25.0,1044.0,234,223.0,170.0,689,1241.0,15.0,1241,1241.0,172.0,0,0,,41.0,7.0,7.0,66.0,34.0
2023,6,15,2,AA,1488,TAIL088,JFK,JFK,2055,2055.0,143.0,13.0,,184,93.0,172.0,2291,2225.0,10.0,2225,2225.0,143.0,0,0,,51.0,17.0,60.0,43.0,36.0
2023,6,7,3,SW,1489,TAIL089,LAX,SFO,729,729.0,171.0,27.0,739.0,237,195.0,91.0,1658,860.0,10.0,860,860.0,171.0,0,0,,35.0,2.0,46.0,29.0,35.0
2023,5,19,1,DL,1490,TAIL090,ATL,SFO,952,,40.0,21.0,,238,114.0,79.0,1320,983.0,19.0,983,983.0,,0,0,,3.0,2.0,2.0,30.0,32.0
2023,5,26,7,AA,1491,TAIL091,LAX,ORD,473,,148.0,5.0,483.0,200,90.0,172.0,2688,621.0,4.0,621,621.0,148.0,0,0,,43.0,15.0,,32.0,17.0
2023,1,4,6,SW,1492,TAIL092,ATL,LAX,1474,1474.0,77.0,25.0,1484.0,154,130.0,179.0,689,1516.0,19.0,1516,1516.0,77.0,0,0,,2.0,10.0,67.0,26.0,32.0
2023,7,3,4,SW,1493,TAIL093,ATL,ORD,979,,-1.0,18.0,989.0,142,157.0,,2505,1082.0,18.0,1082,1082.0,-1.0,0,0,,30.0,13.0,85.0,41.0,
2023,4,20,6,AA,1494,TAIL094,JFK,ATL,258,258.0,21.0,9.0,,88,87.0,90.0,2264,366.0,6.0,366,,21.0,0,0,,39.0,9.0,79.0,55.0,8.0
2023,7,9,1,AA,1495,TAIL095,ORD,SFO,361,,37.0,10.0,371.0,156,83.0,228.0,1189,407.0,,407,407.0,,0,0,,40.0,3.0,57.0,14.0,29.0
2023,12,19,3,SW,1496,TAIL096,ATL,ORD,1874,1874.0,27.0,12.0,1884.0,133,155.0,156.0,2474,1963.0,9.0,1963,1963.0,27.0,0,0,,,16.0,31.0,14.0,33.0
2023,8,16,7,WN,1497,TAIL097,SFO,LAX,2208,2208.0,96.0,21.0,2218.0,216,158.0,196.0,1479,2365.0,10.0,2365,2365.0,96.0,0,0,,39.0,5.0,21.0,26.0,
2023,4,2,2,DL,1498,TAIL098,ORD,ATL,187,187.0,126.0,17.0,197.0,133,72.0,62.0,1469,250.0,14.0,250,250.0,126.0,0,0,,31.0,6.0,77.0,50.0,39.0
2023,8,7,5,SW,1499,TAIL099,ATL,ATL,1659,1659.0,,13.0,1669.0,161,140.0,239.0,940,1752.0,,1752,,99.0,0,0,,,19.0,30.0,52.0,37.0
